product_id,product_name,category,subcategory,brand,price,cost,weight,dimensions,color,material,stock_quantity,reorder_level,supplier_id,launch_date,rating,is_discontinued
PROD_000560,Synchronized solution-oriented database,Automotive,Automotive_Sub_5,"Mcclure, Baker and Blackburn",203.61,132.54,41.55,36x42x25,BlueViolet,Wood,69,82,SUPP_083,2022-09-02,4.3,False
PROD_000561,Multi-tiered global interface,Automotive,Automotive_Sub_3,Alvarez Ltd,685.37,483.56,3.77,35x48x18,Aquamarine,Glass,986,68,SUPP_002,2022-10-20,1.9,False
PROD_000562,Streamlined explicit Local Area Network,Books,Books_Sub_3,Mccoy-Bartlett,399.02,252.21,32.68,32x11x11,LimeGreen,Metal,373,81,SUPP_038,2025-03-05,3.9,False
PROD_000563,Synchronized tertiary forecast,Home & Garden,Home & Garden_Sub_1,Lin-Thompson,798.52,633.07,27.2,28x30x20,MediumBlue,Plastic,760,75,SUPP_090,2023-08-30,1.6,True
PROD_000564,Right-sized empowering structure,Sports,Sports_Sub_5,Calderon-Lopez,147.92,93.83,23.37,15x12x7,GoldenRod,Glass,699,76,SUPP_068,2024-10-11,1.8,False
PROD_000565,Polarized encompassing approach,Automotive,Automotive_Sub_2,Peck-Sullivan,719.11,440.68,49.08,23x39x27,LightGray,Metal,188,10,SUPP_061,2023-06-10,1.5,True
PROD_000566,Cloned mobile benchmark,Automotive,Automotive_Sub_1,Carlson Ltd,554.91,400.99,6.97,35x21x48,MediumSeaGreen,Plastic,447,97,SUPP_092,2023-05-30,1.6,False
PROD_000567,Streamlined holistic neural-net,Beauty,Beauty_Sub_2,Spencer-Palmer,632.94,382.08,16.38,15x44x25,SlateGray,Wood,339,21,SUPP_088,2022-08-10,3.8,False
PROD_000568,Cloned even-keeled array,Toys,Toys_Sub_1,Mosley Ltd,42.04,26.68,5.83,24x49x39,Beige,Wood,727,26,SUPP_017,2022-12-26,2.7,False
PROD_000569,Function-based solution-oriented adapter,Electronics,Electronics_Sub_1,Sharp-Anthony,217.71,153.66,0.64,33x13x13,MidnightBlue,Metal,329,14,SUPP_020,2024-04-08,4.0,False
PROD_000570,Centralized multimedia ability,Electronics,Electronics_Sub_2,"Smith, Sims and Wilson",672.97,462.3,34.17,45x22x17,Gray,Glass,338,36,SUPP_074,2023-09-02,1.5,False
PROD_000571,Down-sized demand-driven analyzer,Books,Books_Sub_5,Wallace-Flores,39.83,30.56,30.35,31x50x30,Chocolate,Metal,126,64,SUPP_055,2024-11-13,3.4,False
PROD_000572,Proactive next generation model,Automotive,Automotive_Sub_3,Ferguson Ltd,19.16,12.99,10.4,5x21x28,DeepSkyBlue,Wood,931,42,SUPP_009,2023-10-09,4.8,False
PROD_000573,Proactive uniform complexity,Beauty,Beauty_Sub_4,"Ruiz, Bauer and Wade",271.26,180.62,23.27,6x48x39,MediumTurquoise,Wood,297,52,SUPP_071,2022-12-03,1.1,False
PROD_000574,Object-based content-based budgetary management,Clothing,Clothing_Sub_4,"Parker, Gilbert and Brown",413.14,257.72,7.22,31x49x15,LightPink,Fabric,3,85,SUPP_017,2023-04-15,2.2,False
PROD_000575,Face-to-face tangible implementation,Electronics,Electronics_Sub_3,Rogers LLC,819.94,523.96,32.74,31x44x41,Cyan,Leather,425,22,SUPP_094,2024-09-20,3.9,False
PROD_000576,Public-key explicit orchestration,Toys,Toys_Sub_2,"Hobbs, Beasley and Mcgee",711.26,472.9,18.69,49x20x49,Cyan,Metal,136,94,SUPP_071,2023-08-01,4.7,False
PROD_000577,Inverse hybrid infrastructure,Home & Garden,Home & Garden_Sub_4,"Andersen, Reed and Holt",651.44,520.51,31.83,20x27x22,Teal,Leather,58,99,SUPP_092,2022-12-08,2.2,False
PROD_000578,Programmable full-range support,Books,Books_Sub_3,"Watson, Gomez and Wolfe",748.69,571.56,33.85,43x28x7,Navy,Plastic,89,24,SUPP_043,2024-12-21,4.1,False
PROD_000579,Proactive client-server algorithm,Toys,Toys_Sub_5,Brewer Ltd,688.96,443.83,41.76,34x33x50,Purple,Fabric,565,78,SUPP_023,2024-04-04,2.6,False
PROD_000580,User-centric human-resource alliance,Automotive,Automotive_Sub_3,"Rodriguez, Miller and Taylor",536.21,403.15,1.03,20x6x21,GreenYellow,Wood,821,78,SUPP_065,2023-04-09,1.0,False
PROD_000581,Realigned 6thgeneration monitoring,Automotive,Automotive_Sub_1,Blake-Ashley,838.4,558.12,21.65,24x13x16,MediumTurquoise,Fabric,914,38,SUPP_048,2024-08-10,4.8,False
PROD_000582,Operative discrete model,Sports,Sports_Sub_3,Hudson-Smith,600.29,433.08,9.13,25x27x41,BlanchedAlmond,Glass,453,51,SUPP_057,2024-06-29,3.0,False
PROD_000583,User-friendly reciprocal model,Clothing,Clothing_Sub_1,"Odom, Washington and Lee",683.81,466.59,39.28,42x40x19,SaddleBrown,Plastic,725,49,SUPP_098,2023-06-27,2.3,False
PROD_000584,Polarized empowering protocol,Books,Books_Sub_4,Smith-Long,875.31,673.79,16.32,48x11x10,Peru,Glass,0,80,SUPP_073,2025-02-05,4.9,False
PROD_000585,Balanced encompassing open architecture,Automotive,Automotive_Sub_1,Padilla-Davis,800.01,563.48,5.54,27x47x15,CornflowerBlue,Metal,119,36,SUPP_026,2024-06-14,2.5,False
PROD_000586,Proactive bi-directional budgetary management,Beauty,Beauty_Sub_1,Ramos-Nelson,17.68,12.86,25.75,22x34x32,Yellow,Leather,766,19,SUPP_017,2024-10-30,3.7,False
PROD_000587,Ergonomic logistical firmware,Home & Garden,Home & Garden_Sub_1,Pope Group,689.99,497.39,46.04,22x29x11,Blue,Leather,119,41,SUPP_094,2023-11-23,4.3,True
PROD_000588,Business-focused uniform parallelism,Automotive,Automotive_Sub_5,Barajas-Stone,885.02,539.62,42.3,13x34x11,DarkKhaki,Leather,928,52,SUPP_090,2023-02-02,2.6,False
PROD_000589,Managed uniform analyzer,Home & Garden,Home & Garden_Sub_2,White Ltd,525.66,382.97,24.34,39x38x48,Snow,Wood,903,28,SUPP_066,2023-05-26,2.5,False
PROD_000590,Enterprise-wide leadingedge budgetary management,Beauty,Beauty_Sub_5,"Sanchez, Stevens and Romero",655.44,512.47,27.35,21x20x41,MediumAquaMarine,Glass,405,99,SUPP_032,2023-03-27,1.2,False
PROD_000591,Up-sized discrete database,Electronics,Electronics_Sub_1,Fisher-Casey,475.56,315.07,24.87,23x44x42,LightGray,Fabric,870,93,SUPP_039,2025-06-15,4.1,False
PROD_000592,Cross-platform client-driven frame,Sports,Sports_Sub_3,"Humphrey, Rodriguez and Ramos",284.33,192.53,42.51,7x33x30,Fuchsia,Fabric,927,31,SUPP_096,2025-01-11,2.7,False
PROD_000593,Phased client-server concept,Toys,Toys_Sub_3,"Lawson, Bowen and Bell",657.65,491.08,14.96,33x27x41,LightBlue,Plastic,705,60,SUPP_004,2022-07-30,4.7,False
PROD_000594,Mandatory foreground neural-net,Home & Garden,Home & Garden_Sub_3,Castillo and Sons,583.94,416.66,45.99,18x44x38,LightGreen,Wood,977,90,SUPP_082,2024-06-29,3.8,False
PROD_000595,Synergistic homogeneous workforce,Electronics,Electronics_Sub_4,"Brown, Lowery and Rodgers",814.25,524.86,35.23,41x32x28,Plum,Fabric,875,50,SUPP_058,2023-01-09,3.0,False
PROD_000596,Reduced systematic encryption,Automotive,Automotive_Sub_3,"Krause, Levy and Owens",422.47,310.7,49.31,40x9x29,MediumTurquoise,Glass,538,49,SUPP_028,2025-02-16,5.0,False
PROD_000597,Cross-platform mobile productivity,Automotive,Automotive_Sub_2,Ellis-Gonzalez,66.22,48.82,22.2,47x11x48,AntiqueWhite,Glass,476,59,SUPP_013,2022-09-11,4.5,False
PROD_000598,Assimilated upward-trending knowledgebase,Home & Garden,Home & Garden_Sub_3,Watkins-Ochoa,661.01,421.82,32.13,5x36x37,LightSlateGray,Fabric,223,59,SUPP_075,2022-12-13,1.6,False
PROD_000599,Switchable zero tolerance structure,Toys,Toys_Sub_3,Ruiz-Nelson,23.52,17.71,45.22,31x42x42,MediumSpringGreen,Fabric,348,26,SUPP_071,2023-08-02,2.3,True
PROD_000600,Integrated fault-tolerant secured line,Books,Books_Sub_2,"Mullins, Hunter and Myers",96.13,71.03,49.98,13x48x30,DarkGoldenRod,Wood,200,30,SUPP_059,2023-07-15,2.0,False
PROD_000601,Virtual 24hour website,Toys,Toys_Sub_1,White PLC,291.9,203.28,22.58,21x43x49,PaleTurquoise,Plastic,192,27,SUPP_017,2023-07-27,2.0,False
PROD_000602,Triple-buffered empowering knowledge user,Clothing,Clothing_Sub_3,"Jones, Hardin and Oconnor",429.64,296.58,30.66,7x42x20,DarkMagenta,Leather,365,50,SUPP_048,2023-07-09,2.4,False
PROD_000603,Re-contextualized maximized portal,Electronics,Electronics_Sub_2,Vance-Howe,46.38,35.18,20.61,35x21x9,Maroon,Metal,428,49,SUPP_034,2022-09-07,4.7,False
PROD_000604,Balanced fresh-thinking ability,Sports,Sports_Sub_4,Perkins LLC,801.2,582.45,5.65,15x11x40,DarkGray,Fabric,255,94,SUPP_077,2023-10-16,1.4,False
PROD_000605,Focused clear-thinking knowledge user,Automotive,Automotive_Sub_1,Brown Ltd,844.31,617.4,16.31,33x30x11,Khaki,Metal,172,29,SUPP_070,2022-11-09,3.6,False
PROD_000606,Devolved coherent success,Electronics,Electronics_Sub_3,Smith Ltd,392.34,260.82,14.24,40x49x27,Aquamarine,Metal,687,10,SUPP_033,2025-05-09,2.5,False
PROD_000607,Digitized maximized frame,Toys,Toys_Sub_5,Taylor-Hubbard,339.64,255.96,6.39,31x18x50,LightBlue,Wood,438,10,SUPP_064,2023-11-04,3.0,False
PROD_000608,Distributed mission-critical ability,Sports,Sports_Sub_2,Reyes Group,239.77,163.57,6.93,31x17x41,Red,Leather,615,17,SUPP_034,2023-06-07,3.7,False
PROD_000609,De-engineered secondary neural-net,Electronics,Electronics_Sub_5,Marshall and Sons,186.16,127.49,37.12,20x30x41,Red,Glass,738,94,SUPP_019,2022-09-02,4.8,False
PROD_000610,Persevering intangible functionalities,Electronics,Electronics_Sub_2,Humphrey and Sons,947.48,588.23,9.27,8x41x33,PaleVioletRed,Wood,971,53,SUPP_087,2025-05-11,1.1,False
PROD_000611,Optimized scalable matrices,Electronics,Electronics_Sub_4,Farrell Ltd,646.88,463.69,45.81,6x9x26,Coral,Leather,110,32,SUPP_005,2024-02-26,1.2,False
PROD_000612,Optimized mission-critical toolset,Home & Garden,Home & Garden_Sub_3,Jensen Ltd,316.25,194.42,1.75,32x43x35,Aquamarine,Metal,934,24,SUPP_049,2023-10-23,1.7,False
PROD_000613,Polarized logistical portal,Home & Garden,Home & Garden_Sub_2,"Fuentes, Mccann and Robinson",757.36,573.05,40.91,42x45x9,SkyBlue,Leather,610,30,SUPP_074,2023-08-23,4.7,False
PROD_000614,Up-sized needs-based infrastructure,Books,Books_Sub_1,Clark PLC,12.42,9.68,16.93,6x35x10,BlueViolet,Metal,177,63,SUPP_006,2025-02-17,4.5,False
PROD_000615,Reverse-engineered disintermediate application,Books,Books_Sub_2,"Munoz, Mcclure and Miller",515.8,367.21,32.65,33x22x16,MediumSeaGreen,Glass,798,16,SUPP_041,2025-01-10,2.1,False
PROD_000616,Seamless tertiary system engine,Automotive,Automotive_Sub_5,Hernandez-Evans,540.09,395.37,22.3,15x40x14,GoldenRod,Plastic,409,34,SUPP_020,2024-10-20,1.6,False
PROD_000617,Cross-group grid-enabled productivity,Electronics,Electronics_Sub_1,Aguirre-Edwards,981.04,687.37,8.45,41x40x8,LightSalmon,Wood,264,63,SUPP_091,2022-08-03,2.7,False
PROD_000618,Reactive bottom-line forecast,Toys,Toys_Sub_2,Perez-Fernandez,743.25,577.67,13.61,31x5x41,Gainsboro,Glass,838,98,SUPP_003,2024-01-29,3.6,False
PROD_000619,Robust client-driven orchestration,Sports,Sports_Sub_4,Savage Inc,164.08,106.67,31.42,26x16x28,LavenderBlush,Glass,222,67,SUPP_071,2025-03-09,2.9,False
PROD_000620,Future-proofed directional function,Automotive,Automotive_Sub_5,"Martin, Brooks and Walton",907.08,629.17,13.12,33x5x49,Bisque,Leather,620,44,SUPP_054,2025-03-27,2.3,False
PROD_000621,Enhanced 5thgeneration info-mediaries,Electronics,Electronics_Sub_4,Moore-Ellis,95.55,64.95,45.25,37x37x43,CadetBlue,Glass,976,29,SUPP_070,2024-11-07,2.2,False
PROD_000622,Self-enabling well-modulated neural-net,Electronics,Electronics_Sub_5,Henderson LLC,144.97,94.44,39.85,14x30x48,Salmon,Leather,72,100,SUPP_083,2024-08-31,4.0,False
PROD_000623,Switchable incremental moderator,Automotive,Automotive_Sub_1,Ponce-Wells,11.3,8.43,9.87,36x9x46,Indigo,Fabric,964,64,SUPP_005,2023-05-07,2.3,False
PROD_000624,Extended methodical emulation,Beauty,Beauty_Sub_5,"Andrews, Miller and Jefferson",520.16,372.15,39.77,9x49x46,LightSeaGreen,Glass,387,49,SUPP_061,2024-01-27,4.9,False
PROD_000625,Object-based mobile hub,Toys,Toys_Sub_1,Frederick and Sons,152.9,121.8,29.17,17x12x16,AntiqueWhite,Wood,136,81,SUPP_088,2024-09-07,2.4,False
PROD_000626,Customizable reciprocal website,Sports,Sports_Sub_1,"Manning, Spence and Townsend",840.07,597.49,39.61,10x41x43,MediumOrchid,Plastic,1000,88,SUPP_072,2025-02-25,3.7,False
PROD_000627,Stand-alone heuristic core,Automotive,Automotive_Sub_1,Marshall LLC,931.65,578.14,6.01,5x49x37,MediumOrchid,Leather,701,61,SUPP_063,2025-01-26,4.5,False
PROD_000628,Streamlined background structure,Books,Books_Sub_1,Kelly PLC,484.74,343.97,32.48,8x35x23,Orchid,Plastic,291,38,SUPP_029,2022-09-03,2.7,False
PROD_000629,Open-source modular artificial intelligence,Toys,Toys_Sub_4,Campbell-Hudson,601.13,368.78,22.71,14x46x23,SlateGray,Glass,85,95,SUPP_007,2025-07-19,2.3,False
PROD_000630,Assimilated foreground open architecture,Electronics,Electronics_Sub_5,Marshall and Sons,925.9,557.73,2.66,35x8x11,Orchid,Glass,568,56,SUPP_004,2025-02-14,3.9,False
PROD_000631,Function-based next generation architecture,Electronics,Electronics_Sub_2,Clark-Martin,354.54,215.05,14.52,35x15x48,CadetBlue,Leather,235,100,SUPP_088,2022-08-23,3.5,False
PROD_000632,Advanced holistic project,Electronics,Electronics_Sub_2,Meza PLC,623.9,455.94,44.3,28x44x43,SlateGray,Glass,275,92,SUPP_059,2024-12-08,3.7,False
PROD_000633,Team-oriented cohesive adapter,Toys,Toys_Sub_2,Lawson-Payne,869.47,636.99,21.17,43x33x24,LightGoldenRodYellow,Wood,851,31,SUPP_045,2024-08-11,1.6,False
PROD_000634,Innovative hybrid leverage,Sports,Sports_Sub_2,Smith and Sons,65.59,49.76,4.26,23x12x27,DarkSlateBlue,Leather,216,66,SUPP_038,2024-06-21,1.2,False
PROD_000635,Visionary user-facing intranet,Toys,Toys_Sub_1,Esparza-Gross,901.45,612.17,49.77,20x34x44,Gray,Metal,889,66,SUPP_055,2024-06-08,4.2,False
PROD_000636,Monitored coherent help-desk,Automotive,Automotive_Sub_4,Jimenez-Hill,538.24,408.6,37.2,29x5x38,DarkMagenta,Wood,351,73,SUPP_099,2023-04-01,1.4,False
PROD_000637,Inverse impactful neural-net,Sports,Sports_Sub_5,Lopez Group,660.73,432.5,40.02,38x24x44,Tomato,Leather,400,76,SUPP_066,2024-12-11,1.3,False
PROD_000638,Implemented user-facing flexibility,Electronics,Electronics_Sub_5,"Sanders, Gonzalez and Weaver",67.73,44.1,47.8,26x37x30,Khaki,Metal,290,15,SUPP_087,2025-01-16,2.4,False
PROD_000639,Vision-oriented fault-tolerant complexity,Toys,Toys_Sub_1,"Vance, Jackson and Hall",569.29,391.83,28.92,32x18x16,SaddleBrown,Wood,382,41,SUPP_041,2022-10-02,1.6,False
PROD_000640,Down-sized background customer loyalty,Clothing,Clothing_Sub_1,"Henderson, Thompson and Clark",902.35,586.58,4.62,8x49x38,Pink,Wood,819,98,SUPP_010,2023-05-24,4.8,False
PROD_000641,Decentralized disintermediate strategy,Beauty,Beauty_Sub_5,"Estrada, Hall and King",613.59,418.72,33.45,25x43x19,BlueViolet,Metal,78,41,SUPP_046,2022-10-12,4.3,False
PROD_000642,Advanced foreground time-frame,Home & Garden,Home & Garden_Sub_1,Murray-Woods,820.55,498.88,22.75,49x17x46,Coral,Wood,709,78,SUPP_002,2022-09-26,4.5,False
PROD_000643,Cross-platform reciprocal success,Books,Books_Sub_2,Pitts Ltd,660.07,439.86,20.99,14x27x44,DarkOrchid,Glass,678,27,SUPP_002,2022-07-28,2.3,False
PROD_000644,Cross-group web-enabled attitude,Books,Books_Sub_5,Perry-Griffith,521.87,397.08,44.23,35x40x11,BlanchedAlmond,Leather,624,28,SUPP_009,2024-05-06,4.4,False
PROD_000645,Team-oriented object-oriented help-desk,Automotive,Automotive_Sub_3,Guerrero-Williams,612.76,423.5,27.04,33x24x29,Wheat,Plastic,301,32,SUPP_075,2023-11-23,2.0,False
PROD_000646,Balanced encompassing structure,Clothing,Clothing_Sub_4,"Oneill, Morrow and Perez",723.85,506.56,45.95,48x35x16,YellowGreen,Plastic,268,65,SUPP_011,2024-04-02,2.8,True
PROD_000647,Adaptive analyzing Graphic Interface,Electronics,Electronics_Sub_3,"Davidson, Park and Blanchard",350.7,242.33,7.29,16x32x33,PeachPuff,Glass,634,74,SUPP_067,2023-11-21,3.6,False
PROD_000648,Ergonomic context-sensitive secured line,Automotive,Automotive_Sub_4,May-Alexander,337.34,210.2,14.01,37x21x33,MediumTurquoise,Wood,989,18,SUPP_031,2024-12-29,2.1,False
PROD_000649,Cross-platform bottom-line application,Books,Books_Sub_5,Ashley-Miller,991.21,684.66,49.19,31x5x49,DarkGray,Wood,985,87,SUPP_056,2024-08-18,1.7,False
PROD_000650,Sharable foreground attitude,Clothing,Clothing_Sub_5,Ray Inc,216.71,152.91,18.91,20x38x43,Fuchsia,Plastic,113,29,SUPP_036,2023-12-20,4.4,False
PROD_000651,Fully-configurable analyzing moratorium,Sports,Sports_Sub_4,Barnes Inc,608.0,462.48,21.15,47x27x31,LawnGreen,Plastic,943,18,SUPP_047,2025-03-08,2.6,False
PROD_000652,Multi-lateral zero tolerance leverage,Books,Books_Sub_2,Brady LLC,704.22,426.79,12.08,8x34x6,AliceBlue,Leather,428,52,SUPP_079,2024-12-12,2.0,False
PROD_000653,Reverse-engineered logistical installation,Toys,Toys_Sub_2,Austin-Saunders,111.12,71.41,1.85,50x13x33,FloralWhite,Leather,945,48,SUPP_031,2023-04-13,2.0,False
PROD_000654,Programmable intermediate hierarchy,Automotive,Automotive_Sub_2,"Vasquez, Johnson and Miller",810.34,534.54,45.69,50x36x9,YellowGreen,Fabric,423,91,SUPP_084,2024-01-08,1.6,False
PROD_000655,Persevering radical emulation,Toys,Toys_Sub_4,"French, Moss and Newman",196.17,139.07,3.23,11x13x45,DarkSlateBlue,Plastic,214,79,SUPP_090,2024-10-12,1.1,False
PROD_000656,Implemented systematic data-warehouse,Books,Books_Sub_5,"Richardson, Ashley and Clark",905.04,699.01,27.03,8x30x31,Orange,Plastic,326,99,SUPP_039,2023-05-03,2.4,False
PROD_000657,Fundamental modular customer loyalty,Toys,Toys_Sub_5,Larson Group,407.33,314.01,11.66,32x25x50,Salmon,Wood,81,76,SUPP_004,2023-03-25,1.7,False
PROD_000658,Front-line multi-tasking orchestration,Books,Books_Sub_3,Brown PLC,148.11,116.28,46.91,47x38x50,Gold,Fabric,390,65,SUPP_075,2025-03-29,1.2,False
PROD_000659,De-engineered dedicated core,Sports,Sports_Sub_4,Davis-Ward,593.44,473.58,35.77,38x24x16,DodgerBlue,Fabric,513,30,SUPP_089,2024-02-12,4.4,False
PROD_000660,Managed hybrid product,Automotive,Automotive_Sub_1,Dunn-Smith,335.06,261.66,2.32,10x47x19,Navy,Leather,171,88,SUPP_070,2025-04-26,3.2,False
PROD_000661,Extended neutral Graphic Interface,Clothing,Clothing_Sub_2,Newton-Graham,217.51,149.76,8.05,6x18x32,Khaki,Glass,535,65,SUPP_038,2025-02-01,1.5,False
PROD_000662,Public-key solution-oriented focus group,Automotive,Automotive_Sub_5,Haney-Hunter,395.31,295.6,21.43,39x49x47,MidnightBlue,Wood,190,70,SUPP_019,2025-04-15,3.1,True
PROD_000663,Phased fault-tolerant matrix,Electronics,Electronics_Sub_2,Jones-Stephenson,158.05,125.07,25.34,35x33x40,Aqua,Metal,851,44,SUPP_057,2024-05-05,4.9,False
PROD_000664,Mandatory needs-based encryption,Electronics,Electronics_Sub_4,"Malone, Armstrong and Richard",190.18,123.34,26.89,19x22x45,MediumPurple,Leather,355,91,SUPP_091,2022-11-21,2.5,False
PROD_000665,Open-source modular utilization,Beauty,Beauty_Sub_2,Dean PLC,200.95,129.13,32.55,33x36x46,Chartreuse,Leather,785,14,SUPP_008,2023-12-30,2.0,False
PROD_000666,Open-architected responsive archive,Toys,Toys_Sub_5,Morris LLC,475.12,317.8,3.14,13x34x19,BurlyWood,Leather,651,95,SUPP_017,2023-08-01,1.7,False
PROD_000667,Optimized intermediate project,Automotive,Automotive_Sub_1,Hurst-Shepherd,319.05,224.69,8.24,21x7x14,LightSalmon,Wood,350,53,SUPP_038,2024-10-24,4.6,True
PROD_000668,Extended methodical infrastructure,Home & Garden,Home & Garden_Sub_5,Simpson-Mcintyre,797.81,567.71,44.63,34x46x7,SandyBrown,Wood,106,23,SUPP_054,2024-09-29,2.9,False
PROD_000669,Switchable multimedia migration,Clothing,Clothing_Sub_3,Mccall-Lamb,790.83,630.53,21.12,23x30x46,Green,Glass,238,77,SUPP_051,2023-04-29,4.4,False
PROD_000670,Front-line optimizing migration,Toys,Toys_Sub_4,Stewart-Gomez,612.63,395.55,14.92,22x37x47,DarkGoldenRod,Wood,764,95,SUPP_056,2023-09-09,3.0,True
PROD_000671,Open-source intermediate architecture,Books,Books_Sub_2,Garrett-Francis,627.36,491.6,3.62,49x15x23,SkyBlue,Fabric,616,52,SUPP_046,2023-05-10,3.1,False
PROD_000672,User-centric analyzing contingency,Automotive,Automotive_Sub_1,Murphy LLC,20.46,15.05,42.47,15x20x48,MediumTurquoise,Fabric,268,50,SUPP_075,2024-02-20,4.4,False
PROD_000673,Expanded analyzing knowledgebase,Sports,Sports_Sub_2,Elliott-Green,427.53,267.53,1.69,31x6x45,DarkMagenta,Fabric,608,51,SUPP_027,2024-10-11,1.2,False
PROD_000674,User-centric uniform collaboration,Electronics,Electronics_Sub_2,"Fisher, Allen and Lawson",860.86,647.23,12.32,37x6x49,SteelBlue,Plastic,247,74,SUPP_064,2025-05-21,1.4,False
PROD_000675,Cross-platform grid-enabled analyzer,Books,Books_Sub_5,Campbell-Gray,231.61,140.74,17.86,40x44x8,Peru,Wood,912,80,SUPP_100,2024-04-12,5.0,True
PROD_000676,Robust reciprocal task-force,Electronics,Electronics_Sub_1,"Martinez, Johnson and Wu",372.32,272.24,11.0,34x22x17,Coral,Wood,413,68,SUPP_003,2025-05-21,1.5,False
PROD_000677,Diverse discrete parallelism,Automotive,Automotive_Sub_2,Solis-Parsons,516.38,381.79,23.09,25x29x28,CornflowerBlue,Fabric,441,94,SUPP_080,2024-07-11,2.5,False
PROD_000678,Upgradable motivating leverage,Sports,Sports_Sub_3,Moon-Wells,961.11,638.99,17.1,26x44x41,Chocolate,Wood,999,57,SUPP_004,2024-11-02,4.6,False
PROD_000679,Seamless empowering encoding,Home & Garden,Home & Garden_Sub_4,"Moses, Williams and Brown",142.66,101.55,35.53,10x33x12,Aquamarine,Wood,526,56,SUPP_037,2024-04-04,4.6,False
PROD_000680,Horizontal dedicated encoding,Toys,Toys_Sub_2,"Walker, Warren and Green",692.78,505.07,6.64,47x28x14,Plum,Plastic,965,68,SUPP_086,2025-02-06,4.1,False
PROD_000681,Customizable 6thgeneration orchestration,Books,Books_Sub_1,Peters-Richards,400.41,270.22,15.74,9x44x45,LightCyan,Leather,189,21,SUPP_039,2025-01-22,4.3,False
PROD_000682,Intuitive optimal neural-net,Sports,Sports_Sub_3,"Arnold, Sherman and Strong",326.47,253.45,3.1,18x7x47,DarkRed,Metal,484,90,SUPP_050,2025-01-25,4.1,False
PROD_000683,Innovative encompassing orchestration,Automotive,Automotive_Sub_2,"Mason, Ellis and Gallegos",35.46,22.5,36.56,40x14x24,Cyan,Plastic,193,56,SUPP_088,2024-02-20,4.4,False
PROD_000684,Horizontal 24/7 capacity,Clothing,Clothing_Sub_2,Hamilton-Duncan,740.45,487.15,14.3,23x5x49,FloralWhite,Metal,596,35,SUPP_099,2022-11-22,2.7,False
PROD_000685,Extended holistic orchestration,Electronics,Electronics_Sub_5,"Jackson, Lewis and Luna",258.01,184.31,8.88,50x10x40,OldLace,Plastic,370,94,SUPP_022,2024-09-03,2.4,False
PROD_000686,Distributed explicit open system,Electronics,Electronics_Sub_1,Clark LLC,289.49,192.51,40.88,43x21x10,PaleVioletRed,Metal,819,93,SUPP_031,2023-05-20,4.6,False
PROD_000687,Ameliorated holistic focus group,Beauty,Beauty_Sub_1,"Wagner, Castillo and Ramsey",95.48,70.85,45.01,10x12x18,DarkGoldenRod,Wood,758,39,SUPP_034,2025-01-03,4.2,False
PROD_000688,Re-contextualized systemic framework,Automotive,Automotive_Sub_1,"Flores, Olsen and Mitchell",210.11,129.73,30.08,48x44x32,Yellow,Leather,180,69,SUPP_055,2024-08-26,3.2,True
PROD_000689,Automated eco-centric migration,Automotive,Automotive_Sub_2,"Goodwin, Mccoy and Ramirez",297.45,208.36,6.51,12x14x6,DarkBlue,Metal,634,21,SUPP_090,2023-02-26,3.8,False
PROD_000690,Advanced maximized secured line,Home & Garden,Home & Garden_Sub_1,Fernandez LLC,101.34,71.85,29.64,24x40x7,GhostWhite,Metal,632,77,SUPP_078,2023-03-03,1.2,False
PROD_000691,Right-sized intermediate architecture,Clothing,Clothing_Sub_5,"Camacho, Fisher and Schaefer",386.05,298.71,20.67,28x15x17,FloralWhite,Plastic,844,83,SUPP_014,2023-11-18,3.7,False
PROD_000692,Public-key upward-trending hub,Electronics,Electronics_Sub_5,Bailey-Watson,162.54,128.7,33.57,17x25x30,SpringGreen,Fabric,744,99,SUPP_027,2024-01-21,1.4,True
PROD_000693,Universal homogeneous installation,Home & Garden,Home & Garden_Sub_4,Davis-Fisher,882.19,544.32,31.34,36x8x24,Coral,Leather,901,99,SUPP_009,2024-01-09,4.6,False
PROD_000694,Phased web-enabled throughput,Home & Garden,Home & Garden_Sub_5,Cummings-Martinez,902.89,672.14,4.7,12x37x35,MediumOrchid,Wood,36,51,SUPP_004,2023-10-08,1.4,False
PROD_000695,Re-engineered bandwidth-monitored circuit,Books,Books_Sub_1,Barker-Moore,765.81,596.47,49.31,22x21x42,DarkRed,Wood,440,13,SUPP_064,2022-09-11,1.3,False
PROD_000696,Robust encompassing policy,Automotive,Automotive_Sub_4,"Logan, Gardner and Chavez",351.49,243.18,41.34,36x34x27,OliveDrab,Leather,157,55,SUPP_091,2022-11-22,4.4,False
PROD_000697,Future-proofed value-added conglomeration,Home & Garden,Home & Garden_Sub_1,"Webster, Haney and Ballard",827.25,602.65,37.82,18x12x30,OliveDrab,Plastic,855,35,SUPP_085,2023-10-02,3.0,False
PROD_000698,Secured bottom-line alliance,Clothing,Clothing_Sub_1,Young-Lewis,655.8,468.68,42.65,8x25x49,DarkViolet,Glass,999,13,SUPP_025,2022-11-06,4.0,False
PROD_000699,Profit-focused logistical pricing structure,Beauty,Beauty_Sub_2,Wilson-Herring,69.82,50.23,20.01,34x6x5,PowderBlue,Wood,608,87,SUPP_036,2023-11-27,2.6,False
